Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Home Tipper Link,Away Tipper,Away Tipper Link,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
202012230DEN,https://www.basketball-reference.com/boxscores/pbp/202012230DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,N. Jokić,/players/j/jokicni01.html,M. Bagley,/players/b/baglema01.html,G. Harris,DEN,SAC,J. Murray,/players/m/murraja01.html,DEN,SAC,N. Jokić,/players/j/jokicni01.html,M. Bagley,/players/b/baglema01.html,1.0,23.230831004205182,18.3898877293063,0.8226319609594114,3.281328488600251,281,7,131,2,150,6,1630.165611386426,1265.116103578154,0.6526956066964531,0.5989255249278604,221.27347367888044,224.0661653356672,1255.4637740112682,1187.4291016791665
202012230POR,https://www.basketball-reference.com/boxscores/pbp/202012230POR.html,Portland Trail Blazers,Utah Jazz,POR,UTA,J. Nurkić,/players/n/nurkiju01.html,R. Gobert,/players/g/goberru01.html,C. McCollum,POR,UTA,D. Lillard,/players/l/lillada01.html,POR,UTA,J. Nurkić,/players/n/nurkiju01.html,R. Gobert,/players/g/goberru01.html,1.0,26.034856338826977,25.335319102657476,0.8443672023278754,0.8365249646880392,241,410,146,234,98,177,2114.671437681964,1893.293253775368,0.6586937861423044,0.6819339138732802,231.7161554273103,223.52687691418728,1386.8214557208228,1339.490705038798
202012230PHO,https://www.basketball-reference.com/boxscores/pbp/202012230PHO.html,Phoenix Suns,Dallas Mavericks,PHO,DAL,D. Ayton,/players/a/aytonde01.html,D. Powell,/players/p/poweldw01.html,D. Booker,PHO,DAL,J. Crowder,/players/c/crowdja01.html,PHO,DAL,D. Ayton,/players/a/aytonde01.html,D. Powell,/players/p/poweldw01.html,1.0,21.048016949295434,16.999197150695636,0.971493729148613,1.3130248672788807,101,58,37,12,64,47,1799.9138624885782,1131.9200182693726,0.6210804332003048,0.6074484887385764,231.64630814447904,234.24998476565904,1168.2433769706795,1105.1725117534172
202012250MIA,https://www.basketball-reference.com/boxscores/pbp/202012250MIA.html,Miami Heat,New Orleans Pelicans,MIA,NOP,B. Adebayo,/players/a/adebaba01.html,S. Adams,/players/a/adamsst01.html,D. Robinson,MIA,NOP,M. Leonard,/players/l/leoname01.html,MIA,NOP,B. Adebayo,/players/a/adebaba01.html,S. Adams,/players/a/adamsst01.html,1.0,23.158600322988196,26.534995322982347,0.8831017308542783,0.860688352898679,135,489,65,342,70,151,1615.5056094216975,1831.481693837046,0.6166613703672329,0.6850081232265902,241.59541776199143,277.34441739335847,1248.5833347511416,1399.968512426361
202012250MIL,https://www.basketball-reference.com/boxscores/pbp/202012250MIL.html,Milwaukee Bucks,Golden State Warriors,MIL,GSW,B. Lopez,/players/l/lopezbr01.html,J. Wiseman,/players/w/wisemja01.html,J. Wiseman,GSW,MIL,S. Curry,/players/c/curryst01.html,GSW,MIL,J. Wiseman,/players/w/wisemja01.html,B. Lopez,/players/l/lopezbr01.html,1.0,26.497284688717833,25.0,0.8545357345032016,8.333333333333334,762,1,462,0,301,0,1622.2385982862204,1500.0,0.7793908593980798,0.6,243.8251485139656,500.0,1393.7737121710709,1200.0
202012250BOS,https://www.basketball-reference.com/boxscores/pbp/202012250BOS.html,Boston Celtics,Brooklyn Nets,BOS,BRK,T. Thompson,/players/t/thomptr01.html,D. Jordan,/players/j/jordade01.html,J. Harris,BRK,BOS,K. Irving,/players/i/irvinky01.html,BRK,BOS,D. Jordan,/players/j/jordade01.html,T. Thompson,/players/t/thomptr01.html,1.0,20.12954451039179,25.006837278233718,0.8409971473055888,0.8302269783305259,313,765,101,503,213,264,1401.0704615221264,1529.7504903310005,0.6428755664992603,0.7762138130366664,211.16090289287675,243.7903800902348,1105.0739956389866,1308.7902742333947
202012250LAL,https://www.basketball-reference.com/boxscores/pbp/202012250LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,A. Davis,/players/d/davisan02.html,D. Powell,/players/p/poweldw01.html,D. Finney-Smith,DAL,LAL,D. Finney-Smith,/players/f/finnedo01.html,DAL,LAL,D. Powell,/players/p/poweldw01.html,A. Davis,/players/d/davisan02.html,1.0,25.348689308109382,16.879356173353056,0.8438266371573436,1.302385818356856,422,60,228,12,194,47,1966.290245438752,1119.4327836848622,0.6775082215193523,0.6073262146576278,263.0317074823617,249.6925526311393,1341.4105332989243,1101.0703337705668
202012250DEN,https://www.basketball-reference.com/boxscores/pbp/202012250DEN.html,Denver Nuggets,Los Angeles Clippers,DEN,LAC,N. Jokić,/players/j/jokicni01.html,S. Ibaka,/players/i/ibakase01.html,N. Batum,DEN,LAC,P. Millsap,/players/m/millspa01.html,LAC,DEN,N. Jokić,/players/j/jokicni01.html,S. Ibaka,/players/i/ibakase01.html,0.0,23.271349549030944,22.92413526668035,0.8242210464910562,0.8197255458734338,282,427,132,204,150,225,1667.8421986113876,1471.432272672787,0.6523088603572919,0.7218215083804603,229.2346375505185,242.10093792335564,1259.4970019486177,1216.5664160354966
202012260MEM,https://www.basketball-reference.com/boxscores/pbp/202012260MEM.html,Memphis Grizzlies,Atlanta Hawks,MEM,ATL,J. Valančiūnas,/players/v/valanjo01.html,J. Collins,/players/c/collijo01.html,D. Brooks,ATL,MEM,T. Young,/players/y/youngtr01.html,MEM,ATL,J. Collins,/players/c/collijo01.html,J. Valančiūnas,/players/v/valanjo01.html,0.0,22.94629226186948,17.831316944506455,0.825191001813518,1.944347844840128,501,23,231,4,271,18,1538.458988376398,942.2742575697994,0.6967600661186923,0.5974253900079162,227.47827477645663,242.6873010684337,1230.6546699811038,1156.7820314285702
202012260CHO,https://www.basketball-reference.com/boxscores/pbp/202012260CHO.html,Charlotte Hornets,Oklahoma City Thunder,CHO,OKC,B. Biyombo,/players/b/biyombi01.html,A. Horford,/players/h/horfoal01.html,D. Bazley,OKC,CHO,G. Hill,/players/h/hillge01.html,OKC,CHO,A. Horford,/players/h/horfoal01.html,B. Biyombo,/players/b/biyombi01.html,1.0,23.82570427722884,23.93482386352509,0.8445218874621225,0.8283591728494302,267,378,145,184,122,195,1641.1747035474807,1920.677050286557,0.6546713601028696,0.6649793283069271,237.3718621544385,233.4609370173928,1267.5942084387136,1284.268522439579
202012260DET,https://www.basketball-reference.com/boxscores/pbp/202012260DET.html,Detroit Pistons,Cleveland Cavaliers,DET,CLE,M. Plumlee,/players/p/plumlma01.html,A. Drummond,/players/d/drumman01.html,J. Grant,CLE,DET,C. Sexton,/players/s/sextoco01.html,DET,CLE,A. Drummond,/players/d/drumman01.html,M. Plumlee,/players/p/plumlma01.html,0.0,22.77942849878699,26.522849014011744,0.8303323739960924,0.8504399726945014,264,553,111,403,153,149,1675.4773889528924,1325.3553399675218,0.6432822977401667,0.6829132066203628,226.5412457651062,223.51534330827224,1223.7460923372182,1392.9567491499506
202012260WAS,https://www.basketball-reference.com/boxscores/pbp/202012260WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,T. Bryant,/players/b/bryanth01.html,N. Vučević,/players/v/vucevni01.html,T. Bryant,WAS,ORL,D. Avdija,/players/a/avdijde01.html,WAS,ORL,T. Bryant,/players/b/bryanth01.html,N. Vučević,/players/v/vucevni01.html,1.0,21.3819397526595,19.458509916531682,1.000049641738927,0.8481032204163831,84,526,34,200,50,327,1400.5430540052278,977.7757651326014,0.6149384370704915,0.6986587235758219,210.5074683902222,315.70516743494943,1175.591223131176,1066.8230727787018
202012260NYK,https://www.basketball-reference.com/boxscores/pbp/202012260NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,M. Robinson,/players/r/robinmi01.html,J. Embiid,/players/e/embiijo01.html,B. Simmons,PHI,NYK,S. Curry,/players/c/curryse01.html,PHI,NYK,J. Embiid,/players/e/embiijo01.html,M. Robinson,/players/r/robinmi01.html,1.0,23.12065922512706,24.481028779763747,1.5637746642621573,0.8333382795644672,29,232,13,136,16,95,1469.2905447566245,1650.7803913925727,0.6066467136450802,0.6635035067032575,218.0240614814473,217.9713441068833,1208.8791797657009,1292.612819792247
202012260CHI,https://www.basketball-reference.com/boxscores/pbp/202012260CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,W. Carter,/players/c/cartewe01.html,M. Turner,/players/t/turnemy01.html,L. Markkanen,CHI,IND,C. White,/players/w/whiteco01.html,CHI,IND,W. Carter,/players/c/cartewe01.html,M. Turner,/players/t/turnemy01.html,1.0,22.753437020271146,20.10470319826719,0.9918094545028363,0.8414213644757144,88,301,42,103,46,200,1349.518673090245,1691.94777000053,0.6158809104733425,0.6455648896188998,219.7656620855232,232.52679217430992,1221.1084391701047,1112.7678361840412
202012260SAS,https://www.basketball-reference.com/boxscores/pbp/202012260SAS.html,San Antonio Spurs,Toronto Raptors,SAS,TOR,L. Aldridge,/players/a/aldrila01.html,A. Baynes,/players/b/baynear01.html,A. Baynes,TOR,SAS,F. VanVleet,/players/v/vanvlfr01.html,TOR,SAS,A. Baynes,/players/b/baynear01.html,L. Aldridge,/players/a/aldrila01.html,1.0,21.893963680953803,23.299289157579516,0.8340524046074839,0.953542068330085,244,101,99,50,146,50,1306.88190576085,1442.4284934159382,0.6443365071738978,0.6193426210761046,215.5668166309238,226.17706703811416,1179.1173531663294,1236.8440977221708
202012260UTA,https://www.basketball-reference.com/boxscores/pbp/202012260UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,R. Gobert,/players/g/goberru01.html,K. Towns,/players/t/townska01.html,R. Gobert,UTA,MIN,D. Mitchell,/players/m/mitchdo01.html,UTA,MIN,R. Gobert,/players/g/goberru01.html,K. Towns,/players/t/townska01.html,1.0,25.25378570473249,24.660101471662045,0.8360984013200965,0.8278945440915761,411,362,234,186,177,178,1831.5429106204608,1964.2937523361893,0.6814257421772691,0.6620032535409531,224.69508079626,233.8288791049476,1335.1676667142349,1325.5806543187812
202012260POR,https://www.basketball-reference.com/boxscores/pbp/202012260POR.html,Portland Trail Blazers,Houston Rockets,POR,HOU,J. Nurkić,/players/n/nurkiju01.html,C. Wood,/players/w/woodch01.html,J. Harden,POR,HOU,D. Lillard,/players/l/lillada01.html,HOU,POR,J. Nurkić,/players/n/nurkiju01.html,C. Wood,/players/w/woodch01.html,0.0,26.117910525734683,25.0,0.843773756267948,8.333333333333334,242,0,147,0,98,1,2178.454266402002,1500.0,0.6582286542802446,0.6,228.0277754074987,500.0,1391.1444940453855,1200.0
202012260SAC,https://www.basketball-reference.com/boxscores/pbp/202012260SAC.html,Sacramento Kings,Phoenix Suns,SAC,PHO,M. Bagley,/players/b/baglema01.html,D. Ayton,/players/a/aytonde01.html,H. Barnes,PHO,SAC,C. Paul,/players/p/paulch01.html,SAC,PHO,D. Ayton,/players/a/aytonde01.html,M. Bagley,/players/b/baglema01.html,0.0,17.751347658661658,21.113839913058413,3.1143742225047406,0.9696675591144172,9,103,2,38,7,64,1227.9354125780476,1812.3682156818045,0.5986248997208341,0.6209493378257248,227.937393650286,248.4012773655784,1183.395873741817,1172.3455549535304
202012270LAC,https://www.basketball-reference.com/boxscores/pbp/202012270LAC.html,Los Angeles Clippers,Dallas Mavericks,LAC,DAL,S. Ibaka,/players/i/ibakase01.html,D. Powell,/players/p/poweldw01.html,P. George,LAC,DAL,L. Kennard,/players/k/kennalu01.html,LAC,DAL,S. Ibaka,/players/i/ibakase01.html,D. Powell,/players/p/poweldw01.html,1.0,22.842045882110728,17.356256013411432,0.8195547760966214,1.2821586546352137,428,60,204,13,225,48,1396.9542141724935,1427.0390867497672,0.7212286287823368,0.6099477971465234,236.4718125521065,266.9425073573592,1212.1811115985408,1109.065874112392
202012270NOP,https://www.basketball-reference.com/boxscores/pbp/202012270NOP.html,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,S. Adams,/players/a/adamsst01.html,L. Aldridge,/players/a/aldrila01.html,K. Johnson,NOP,SAS,Z. Williamson,/players/w/willizi01.html,SAS,NOP,S. Adams,/players/a/adamsst01.html,L. Aldridge,/players/a/aldrila01.html,0.0,26.39716926785549,21.820488866488198,0.8587375211669559,0.8338943683626026,490,244,342,99,151,147,1611.1806669819318,1232.88814181688,0.685630936974866,0.6439267248241757,257.30377404518083,213.65176988393216,1392.9180534732016,1174.9405466430655
202012270WAS,https://www.basketball-reference.com/boxscores/pbp/202012270WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,T. Bryant,/players/b/bryanth01.html,N. Vučević,/players/v/vucevni01.html,R. Neto,WAS,ORL,B. Beal,/players/b/bealbr01.html,WAS,ORL,T. Bryant,/players/b/bryanth01.html,N. Vučević,/players/v/vucevni01.html,1.0,21.47966552586949,19.388035564154215,0.9963861745608389,0.8478257464512656,85,527,35,200,50,328,1431.3215022905008,927.4545221373784,0.6146860669304991,0.6982733341448897,223.16384822393056,300.0816635654152,1179.07513193375,1063.3391639761278
202012270CHO,https://www.basketball-reference.com/boxscores/pbp/202012270CHO.html,Charlotte Hornets,Brooklyn Nets,CHO,BRK,B. Biyombo,/players/b/biyombi01.html,D. Jordan,/players/j/jordade01.html,P. Washington,CHO,BRK,G. Hayward,/players/h/haywago01.html,CHO,BRK,B. Biyombo,/players/b/biyombi01.html,D. Jordan,/players/j/jordade01.html,1.0,23.735972653956036,25.04868143909719,0.8437612882457506,0.8312086195741426,267,765,145,504,122,265,1585.9927567218356,1622.453529441096,0.6542420805662092,0.7754908441584147,235.355053395278,235.0656698681467,1262.833987042132,1311.153973942809
202012270CLE,https://www.basketball-reference.com/boxscores/pbp/202012270CLE.html,Cleveland Cavaliers,Philadelphia 76ers,CLE,PHI,A. Drummond,/players/d/drumman01.html,D. Howard,/players/h/howardw01.html,A. Drummond,CLE,PHI,K. Love,/players/l/loveke01.html,CLE,PHI,A. Drummond,/players/d/drumman01.html,D. Howard,/players/h/howardw01.html,1.0,26.576340893312636,25.77434557445614,0.8506859904425736,0.8314534855130405,553,1074,404,695,149,383,1535.9337211988725,2149.0526319757846,0.6847173293580546,0.8802793516640638,232.0039159832573,267.4191586075692,1395.697479397974,1344.6645720817512
202012270NYK,https://www.basketball-reference.com/boxscores/pbp/202012270NYK.html,New York Knicks,Milwaukee Bucks,NYK,MIL,M. Robinson,/players/r/robinmi01.html,B. Lopez,/players/l/lopezbr01.html,G. Antetokounmpo,MIL,NYK,G. Antetokounmpo,/players/a/antetgi01.html,MIL,NYK,B. Lopez,/players/l/lopezbr01.html,M. Robinson,/players/r/robinmi01.html,1.0,22.866497809005473,26.434237916744987,1.5386255546044456,0.8566453668522986,30,763,13,462,17,301,1404.5083804776289,1502.0048688895786,0.6062752422422214,0.7795378216452804,214.46651907795376,257.0949043357167,1205.061402715652,1386.2422723965158
202012270IND,https://www.basketball-reference.com/boxscores/pbp/202012270IND.html,Indiana Pacers,Boston Celtics,IND,BOS,M. Turner,/players/t/turnemy01.html,T. Thompson,/players/t/thomptr01.html,T. Thompson,BOS,IND,J. Brown,/players/b/brownja02.html,BOS,IND,T. Thompson,/players/t/thomptr01.html,M. Turner,/players/t/turnemy01.html,1.0,20.042413467582108,20.086618554993244,0.8414978155877608,0.8418009529162386,303,314,103,101,201,213,1473.9755472066468,1328.0364689648238,0.6470572777300748,0.6424962343182222,235.22716839651173,211.80298615146685,1109.278338103274,1102.7102959295723
202012270CHI,https://www.basketball-reference.com/boxscores/pbp/202012270CHI.html,Chicago Bulls,Golden State Warriors,CHI,GSW,W. Carter,/players/c/cartewe01.html,J. Wiseman,/players/w/wisemja01.html,A. Wiggins,GSW,CHI,K. Oubre,/players/o/oubreke01.html,GSW,CHI,J. Wiseman,/players/w/wisemja01.html,W. Carter,/players/c/cartewe01.html,1.0,22.839747186531927,30.939812566424056,0.9887084719793241,6.313031190840065,90,2,43,1,47,0,1544.1737873502611,1835.1741705917025,0.6171622465574869,0.5999295629550133,225.01132181129867,340.33004454768366,1224.597937250872,1207.531439774555
202012270SAC,https://www.basketball-reference.com/boxscores/pbp/202012270SAC.html,Sacramento Kings,Phoenix Suns,SAC,PHO,R. Holmes,/players/h/holmeri01.html,D. Ayton,/players/a/aytonde01.html,R. Holmes,PHO,SAC,C. Paul,/players/p/paulch01.html,SAC,PHO,D. Ayton,/players/a/aytonde01.html,R. Holmes,/players/h/holmeri01.html,0.0,21.982864147549634,21.1840621905345,1.121787096760854,0.9683572989417886,60,104,26,39,34,64,1444.4590419043827,1831.6199245075168,0.6170911220539643,0.6207738333473478,213.70001083410537,259.13814299958824,1197.4226868459907,1177.5045282230385
202012270LAL,https://www.basketball-reference.com/boxscores/pbp/202012270LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,M. Gasol,/players/g/gasolma01.html,N. Reid,/players/r/reidna01.html,K. Kuzma,LAL,MIN,L. James,/players/j/jamesle01.html,LAL,MIN,M. Gasol,/players/g/gasolma01.html,N. Reid,/players/r/reidna01.html,1.0,23.440405387390438,16.24222615126898,0.8196597934895056,2.6331070586359884,894,11,529,2,366,10,1341.9469468197522,999.5150053147718,0.8698411198428363,0.5998967786888608,245.42639581666583,217.54415325858105,1251.039705300885,1167.9184011479842
202012280BRK,https://www.basketball-reference.com/boxscores/pbp/202012280BRK.html,Brooklyn Nets,Memphis Grizzlies,BRK,MEM,D. Jordan,/players/j/jordade01.html,J. Valančiūnas,/players/v/valanjo01.html,D. Brooks,MEM,BRK,G. Allen,/players/a/allengr01.html,MEM,BRK,J. Valančiūnas,/players/v/valanjo01.html,D. Jordan,/players/j/jordade01.html,1.0,24.945400252787223,22.80435016355351,0.8303957272551493,0.8242363050732272,767,502,504,231,266,271,1490.2449032735642,1274.942383964704,0.7753133988554638,0.7001465043295377,229.99243679247456,248.1782452057441,1305.4630424028485,1224.607293278391
202012280ATL,https://www.basketball-reference.com/boxscores/pbp/202012280ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,C. Capela,/players/c/capelca01.html,M. Plumlee,/players/p/plumlma01.html,J. Jackson,ATL,DET,T. Young,/players/y/youngtr01.html,DET,ATL,C. Capela,/players/c/capelca01.html,M. Plumlee,/players/p/plumlma01.html,0.0,22.95214978840308,22.728412442165286,0.8306518872407702,0.8309395119875276,285,264,135,111,150,154,1265.3963775350203,1464.4857037180727,0.6513010867835617,0.6448098831608138,243.14088940724548,231.56455093837133,1241.0482546566857,1221.0053620891947
202012280OKC,https://www.basketball-reference.com/boxscores/pbp/202012280OKC.html,Oklahoma City Thunder,Utah Jazz,OKC,UTA,A. Horford,/players/h/horfoal01.html,R. Gobert,/players/g/goberru01.html,L. Dort,OKC,UTA,G. Hill,/players/h/hillge01.html,OKC,UTA,A. Horford,/players/h/horfoal01.html,R. Gobert,/players/g/goberru01.html,1.0,24.021186534242904,25.33641322798307,0.827949932884319,0.8356488900419888,378,412,185,235,195,178,1975.026725023779,1978.7728672591145,0.6645320200498842,0.6817490266136068,233.56618456496884,221.5676998650485,1289.0287438361604,1340.0297335213886
202012280DEN,https://www.basketball-reference.com/boxscores/pbp/202012280DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,N. Jokić,/players/j/jokicni01.html,C. Wood,/players/w/woodch01.html,N. Jokić,DEN,HOU,J. Murray,/players/m/murraja01.html,DEN,HOU,N. Jokić,/players/j/jokicni01.html,C. Wood,/players/w/woodch01.html,1.0,23.354332548764496,20.13002413607384,0.8239552477457851,6.5003441773670625,283,1,133,0,150,2,1735.3762132299762,1459.5925977308673,0.6518794265091434,0.5999019055010073,225.96303601719856,462.27353085977614,1263.882306385573,1197.5031933911184
202012280LAL,https://www.basketball-reference.com/boxscores/pbp/202012280LAL.html,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,A. Davis,/players/d/davisan02.html,J. Nurkić,/players/n/nurkiju01.html,L. James,POR,LAL,D. Jones,/players/j/jonesde02.html,LAL,POR,J. Nurkić,/players/n/nurkiju01.html,A. Davis,/players/d/davisan02.html,0.0,25.147365568113134,26.168320155666763,0.8416850474136542,0.8461587160825083,423,244,228,148,195,98,1611.6035514966943,2199.32689419836,0.6813121675418564,0.6580791424380136,283.44160425747094,247.7087245391777,1333.4149929570992,1393.6413006542675
202012290CLE,https://www.basketball-reference.com/boxscores/pbp/202012290CLE.html,Cleveland Cavaliers,New York Knicks,CLE,NYK,A. Drummond,/players/d/drumman01.html,M. Robinson,/players/r/robinmi01.html,A. Drummond,CLE,NYK,C. Sexton,/players/s/sextoco01.html,CLE,NYK,A. Drummond,/players/d/drumman01.html,M. Robinson,/players/r/robinmi01.html,1.0,26.659484426882578,22.688966809730807,0.8499866622092435,1.5187611582256908,554,30,405,13,149,18,1795.5653898406763,1325.789341432377,0.6876858980709288,0.6059983281872898,251.3341642654691,211.9269297189996,1399.9682933754905,1202.4556118579007
